((0, 108.649, 28.5489, 79.9994, 0, 121.895, 29.4933, 23.9109, 51.5344, 114.588, 214.258, 264.08), (2, 240), (0, 109.184, 28.4585, 83.7751, 0, 122.44, 28.936, 24.0502, 51.4122, 116.179, 213.829, 269.96), 1.744174680819046) 
((0, 114.211, 27.9183, 72.3117, 0, 127.52, 23.7889, 24.8277, 50.7956, 125.097, 210.912, 301.75), (2, 240), (0, 114.597, 27.8736, 78.6962, 0, 127.911, 23.3921, 24.8978, 50.7378, 125.479, 210.862, 301.75), 1.3983766458436018) 
((0, 119.113, 27.5136, 58.0561, 0, 132.458, 18.7991, 25.4239, 50.3555, 131.659, 207.904, 329.42), (2, 240), (0, 119.513, 27.5444, 48.6906, 0, 132.855, 18.4099, 25.3426, 50.4494, 132.059, 207.931, 329.42), 6.373814642704959) 
((0, 122.321, 27.9014, 60.8114, 0, 135.621, 15.7201, 24.4596, 51.4199, 134.461, 206.626, 345.71), (2, 240), (0, 122.707, 27.8999, 66.0101, 0, 136.006, 15.3362, 24.4438, 51.4479, 134.525, 206.103, 350.77), -2.987145324867499) 
((0, 124.959, 27.7672, 65.2895, 0, 138.271, 13.0562, 24.6212, 51.3421, 135.849, 205.021, 1.89), (2, 240), (0, 125.287, 27.7504, 72.8473, 0, 138.599, 12.7258, 24.6425, 51.3312, 135.557, 204.556, 8.28), -10.918734846563162) 
((0, 126.099, 27.686, 64.7048, 0, 139.418, 11.8984, 24.746, 51.2536, 135.659, 204.102, 15.69), (2, 240), (0, 126.594, 27.6832, 67.7497, 0, 139.913, 11.4048, 24.7295, 51.2858, 136.153, 204.113, 15.69), -14.928696049510066) 
((0, 126.951, 27.6587, 71.1151, 0, 140.271, 11.0428, 24.7673, 51.2593, 135.68, 203.735, 23.52), (2, 240), (0, 127.649, 27.6015, 78.1004, 0, 140.975, 10.3307, 24.8631, 51.1858, 136.385, 203.701, 23.52), -18.18711710755894) 
((0, 128.761, 27.452, 74.0071, 0, 142.102, 9.17897, 25.1495, 50.935, 136.525, 203.235, 27.66), (2, 240), (0, 129.218, 27.4073, 78.7391, 0, 142.564, 8.71058, 25.231, 50.8681, 135.94, 202.87, 32.02), -23.098399813601883) 
((0, 131.805, 26.9342, 71.7957, 0, 145.193, 5.99648, 26.2129, 49.9694, 136.41, 201.965, 42.36), (2, 240), (0, 132.228, 26.9045, 75.3762, 0, 145.618, 5.56644, 26.2675, 49.9282, 135.68, 201.744, 48.08), -32.6198349693849) 
((0, 132.833, 26.83, 76.7234, 0, 146.229, 4.94288, 26.4208, 49.7942, 136.297, 201.694, 48.08), (2, 240), (0, 133.236, 26.7934, 76.846, 0, 146.635, 4.53085, 26.4933, 49.7346, 135.521, 201.523, 54.62), -35.75405218947106) 
((0, 97.1228, 42.2502, 148.526, 0, 106.121, 47.1691, 1.81785, 73.1284, 89.5314, 217.298, 215.28), (2, 240), (0, 97.0471, 41.9125, 147.071, 0, 106.219, 47.0221, 2.38718, 72.5622, 90.5953, 217.234, 202.8), -39.97584956862077) 
((0, 97.0471, 41.9125, 147.071, 0, 106.219, 47.0221, 2.38718, 72.5622, 90.5953, 217.234, 202.8), (2, 240), (0, 96.9754, 41.6967, 151.497, 0, 106.258, 46.9517, 2.75766, 72.1929, 90.5538, 217, 202.8), -38.8560186143053) 
((0, 95.4852, 39.5576, 146.386, 0, 105.806, 47.0712, 6.61834, 68.3179, 92.3336, 217.188, 160.2), (2, 240), (0, 95.4298, 39.1564, 149.171, 0, 105.921, 46.8996, 7.27967, 67.6602, 92.5946, 217.563, 150.87), -25.103007580346432) 
((0, 95.4298, 39.1564, 149.171, 0, 105.921, 46.8996, 7.27967, 67.6602, 92.5946, 217.563, 150.87), (2, 240), (0, 95.3442, 38.9011, 155.513, 0, 105.942, 46.8407, 7.71281, 67.2278, 92.5209, 217.298, 150.87), -23.792883188926353) 
((0, 95.3442, 38.9011, 155.513, 0, 105.942, 46.8407, 7.71281, 67.2278, 92.5209, 217.298, 150.87), (2, 240), (0, 95.1505, 38.5392, 163.324, 0, 105.899, 46.8294, 8.34311, 66.5961, 92.4246, 217.734, 142.02), -21.877622219312833) 
